Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,BillingAddress,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,ShippingAddress,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Jigsaw,JigsawCompanyId,CleanStatus,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,OperatingHoursId
0011g00000nAbtBAAS,,,Bridson Chemicals,Other,,Markt 35,Aachen,NW,52062,DE,,,,"{""city"":""Aachen"",""country"":""DE"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""52062"",""state"":""NW"",""street"":""Markt 35""}",Markt 35,Aachen,NW,52062,DE,,,,"{""city"":""Aachen"",""country"":""DE"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""52062"",""state"":""NW"",""street"":""Markt 35""}",(555) 989-4068,(555) 382-8731,000165555984,,/services/images/photo/0011g00000nAbtBAAS,,Chemicals,110888700,3900,Private,,,Cold,,0051g000004BvFfAAK,2002-12-15T14:39:09.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtCAAS,,,Strissel Transportation,Technology Partner,,Al Amir Mashal Ibn Abdul Aziz Road,Riyadh,1,11187,SA,,,,"{""city"":""Riyadh"",""country"":""SA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""11187"",""state"":""1"",""street"":""Al Amir Mashal Ibn Abdul Aziz Road""}",Al Amir Mashal Ibn Abdul Aziz Road,Riyadh,1,11187,SA,,,,"{""city"":""Riyadh"",""country"":""SA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""11187"",""state"":""1"",""street"":""Al Amir Mashal Ibn Abdul Aziz Road""}",(555) 176-4573,(555) 887-1815,000451163882,,/services/images/photo/0011g00000nAbtCAAS,,Transportation,601685700,4900,Public,,,Warm,,0051g000004BvFfAAK,2018-05-24T18:34:12.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtDAAS,,,Alme Insurance,Customer - Channel,,"5353 Almaden Expressway, H-52",San Jose,CA,951183637,US,,,,"{""city"":""San Jose"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""951183637"",""state"":""CA"",""street"":""5353 Almaden Expressway, H-52""}","5353 Almaden Expressway, H-52",San Jose,CA,951183637,US,,,,"{""city"":""San Jose"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""951183637"",""state"":""CA"",""street"":""5353 Almaden Expressway, H-52""}",(555) 854-2385,(555) 912-8107,000272593739,,/services/images/photo/0011g00000nAbtDAAS,,Insurance,105676290,870,Private,,,Warm,,0051g000004BvFfAAK,2019-11-29T18:09:12.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtEAAS,,,Brundige University,Prospect,,N95 W 17707 Shady Lane,Menomonee Falls,WI,53051,US,,,,"{""city"":""Menomonee Falls"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""53051"",""state"":""WI"",""street"":""N95 W 17707 Shady Lane""}",N95 W 17707 Shady Lane,Menomonee Falls,WI,53051,US,,,,"{""city"":""Menomonee Falls"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""53051"",""state"":""WI"",""street"":""N95 W 17707 Shady Lane""}",(555) 391-9022,(555) 367-1572,000655539735,,/services/images/photo/0011g00000nAbtEAAS,,Education,1862509,11,Private,,,Warm,,0051g000004BvFfAAK,2003-11-24T20:27:16.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtFAAS,,,Cabido Finance,Installation Partner,,17-A Premium Outlets Blvd,Merrimack,NH,3054,US,,,,"{""city"":""Merrimack"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""3054"",""state"":""NH"",""street"":""17-A Premium Outlets Blvd""}",17-A Premium Outlets Blvd,Merrimack,NH,3054,US,,,,"{""city"":""Merrimack"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""3054"",""state"":""NH"",""street"":""17-A Premium Outlets Blvd""}",(555) 931-6592,(555) 285-7596,000758490445,,/services/images/photo/0011g00000nAbtFAAS,,Finance,10433844,82,Subsidiary,,,Cold,,0051g000004BvFfAAK,2014-10-15T18:48:45.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtGAAS,,,Konty Benerage,Prospect,,"784 Plain St, Rte 139, Mashpee Commons",Marshfield,MA,20502107,US,,,,"{""city"":""Marshfield"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""20502107"",""state"":""MA"",""street"":""784 Plain St, Rte 139, Mashpee Commons""}","784 Plain St, Rte 139, Mashpee Commons",Marshfield,MA,20502107,US,,,,"{""city"":""Marshfield"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""20502107"",""state"":""MA"",""street"":""784 Plain St, Rte 139, Mashpee Commons""}",(555) 802-4443,(555) 727-3384,000787798863,,/services/images/photo/0011g00000nAbtGAAS,,Food & Beverage,101282880,960,Other,,,Warm,,0051g000004BvFfAAK,2005-04-16T23:04:08.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtHAAS,,,Global Brandom Healthcare,Channel Partner / Reseller,,636-A Long Point Road,Mount Pleasant,SC,294648286,US,,,,"{""city"":""Mount Pleasant"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""294648286"",""state"":""SC"",""street"":""636-A Long Point Road""}",636-A Long Point Road,Mount Pleasant,SC,294648286,US,,,,"{""city"":""Mount Pleasant"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""294648286"",""state"":""SC"",""street"":""636-A Long Point Road""}",(555) 188-7763,(555) 368-6484,000808110355,,/services/images/photo/0011g00000nAbtHAAS,,Healthcare,3918372,23,Other,,,Warm,,0051g000004BvFfAAK,2017-10-20T03:23:14.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtJAAS,,,Delilli Clothing,Prospect,,190 John Hunn  Brown,Dover,DE,199014708,US,,,,"{""city"":""Dover"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""199014708"",""state"":""DE"",""street"":""190 John Hunn  Brown""}",190 John Hunn  Brown,Dover,DE,199014708,US,,,,"{""city"":""Dover"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""199014708"",""state"":""DE"",""street"":""190 John Hunn  Brown""}",(555) 294-8662,(555) 927-2508,000899526624,,/services/images/photo/0011g00000nAbtJAAS,,Apparel,7445568,64,Private,,,Warm,,0051g000004BvFfAAK,2019-06-27T21:08:58.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtKAAS,,,Masucci Telecommunications,Other,,"207 George St, Shop 2",Dunedin,N,,NZ,,,,"{""city"":""Dunedin"",""country"":""NZ"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""N"",""street"":""207 George St, Shop 2""}","207 George St, Shop 2",Dunedin,N,,NZ,,,,"{""city"":""Dunedin"",""country"":""NZ"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""N"",""street"":""207 George St, Shop 2""}",(555) 775-2521,(555) 561-3282,000891248769,,/services/images/photo/0011g00000nAbtKAAS,,Telecommunications,1088054500,6500,Subsidiary,,,Warm,,0051g000004BvFfAAK,2009-02-26T16:15:17.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtLAAS,,,Reckleben Consulting,Customer - Direct,,2195 Frederick Douglas Boulevard,New York,NY,100260982,US,,,,"{""city"":""New York"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""100260982"",""state"":""NY"",""street"":""2195 Frederick Douglas Boulevard""}",2195 Frederick Douglas Boulevard,New York,NY,100260982,US,,,,"{""city"":""New York"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""100260982"",""state"":""NY"",""street"":""2195 Frederick Douglas Boulevard""}",(555) 788-8770,(555) 321-3765,000249726918,,/services/images/photo/0011g00000nAbtLAAS,,Consulting,77030200,530,Private,,,Warm,,0051g000004BvFfAAK,2019-12-28T17:11:56.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtMAAS,,,Schmiedeskamp Municipality,Prospect,,208 F. Street,Davis,CA,956164515,US,,,,"{""city"":""Davis"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""956164515"",""state"":""CA"",""street"":""208 F. Street""}",208 F. Street,Davis,CA,956164515,US,,,,"{""city"":""Davis"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""956164515"",""state"":""CA"",""street"":""208 F. Street""}",(555) 596-9265,(555) 390-5844,000655916521,,/services/images/photo/0011g00000nAbtMAAS,,Government,9151820,310,Private,,,Warm,,0051g000004BvFfAAK,2017-04-06T01:10:54.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtNAAS,,,Haldiman Recreation,Customer - Direct,,"153-7, Wooman-dong,Yeongtong-gu",Suwon,41,442-190,KR,,,,"{""city"":""Suwon"",""country"":""KR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""442-190"",""state"":""41"",""street"":""153-7, Wooman-dong,Yeongtong-gu""}","153-7, Wooman-dong,Yeongtong-gu",Suwon,41,442-190,KR,,,,"{""city"":""Suwon"",""country"":""KR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""442-190"",""state"":""41"",""street"":""153-7, Wooman-dong,Yeongtong-gu""}",(555) 653-6416,(555) 984-9464,000826016528,,/services/images/photo/0011g00000nAbtNAAS,,Recreation,88946,1,Public,,,Cold,,0051g000004BvFfAAK,2012-03-19T21:50:52.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtOAAS,,,Keppner Education,Channel Partner / Reseller,,"Blvd. Manuel Avila Camacho N.1007, San Lucas Tepetlacalco, Tlalnepantla",Tlalnepantla,MX,54055,MX,,,,"{""city"":""Tlalnepantla"",""country"":""MX"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""54055"",""state"":""MX"",""street"":""Blvd. Manuel Avila Camacho N.1007, San Lucas Tepetlacalco, Tlalnepantla""}","Blvd. Manuel Avila Camacho N.1007, San Lucas Tepetlacalco, Tlalnepantla",Tlalnepantla,MX,54055,MX,,,,"{""city"":""Tlalnepantla"",""country"":""MX"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""54055"",""state"":""MX"",""street"":""Blvd. Manuel Avila Camacho N.1007, San Lucas Tepetlacalco, Tlalnepantla""}",(555) 807-8258,(555) 554-3430,000542574951,,/services/images/photo/0011g00000nAbtOAAS,,Education,12332160,320,Private,,,Warm,,0051g000004BvFfAAK,2019-05-09T18:24:15.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtPAAS,,,Reeter Manufacturing,Technology Partner,,"No. 303, Jalan Ampang, Lot 13 & 14, Ground Floor",Kuala Lumpur,14,50450,MY,,,,"{""city"":""Kuala Lumpur"",""country"":""MY"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""50450"",""state"":""14"",""street"":""No. 303, Jalan Ampang, Lot 13 & 14, Ground Floor""}","No. 303, Jalan Ampang, Lot 13 & 14, Ground Floor",Kuala Lumpur,14,50450,MY,,,,"{""city"":""Kuala Lumpur"",""country"":""MY"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""50450"",""state"":""14"",""street"":""No. 303, Jalan Ampang, Lot 13 & 14, Ground Floor""}",(555) 788-3630,(555) 232-5083,000519998291,,/services/images/photo/0011g00000nAbtPAAS,,Manufacturing,48922340,380,Public,,,Warm,,0051g000004BvFfAAK,2013-05-02T15:04:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtQAAS,,,Parduhn Media,Customer - Direct,,2617 Buck Owens Blvd,Bakersfield,CA,93308,US,,,,"{""city"":""Bakersfield"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""93308"",""state"":""CA"",""street"":""2617 Buck Owens Blvd""}",2617 Buck Owens Blvd,Bakersfield,CA,93308,US,,,,"{""city"":""Bakersfield"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""93308"",""state"":""CA"",""street"":""2617 Buck Owens Blvd""}",(555) 795-5808,(555) 579-7519,000708727672,,/services/images/photo/0011g00000nAbtQAAS,,Media,53691300,900,Subsidiary,,,Warm,,0051g000004BvFfAAK,2016-01-25T01:59:53.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtRAAS,,,Squier Technology,Technology Partner,,"City stars Mall, Nasr city",Cairo,C,EG-C,EG,,,,"{""city"":""Cairo"",""country"":""EG"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""EG-C"",""state"":""C"",""street"":""City stars Mall, Nasr city""}","City stars Mall, Nasr city",Cairo,C,EG-C,EG,,,,"{""city"":""Cairo"",""country"":""EG"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""EG-C"",""state"":""C"",""street"":""City stars Mall, Nasr city""}",(555) 239-9685,(555) 437-3051,000828942550,,/services/images/photo/0011g00000nAbtRAAS,,Technology,21339180,430,Private,,,Warm,,0051g000004BvFfAAK,2017-06-13T17:48:59.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtSAAS,,,Isacson Utilities,Technology Partner,,"Sec 2 Zhonghua W Rd & Sec 5 Hewei Rd W, West Central District",Tainan City,TNN,700,TW,,,,"{""city"":""Tainan City"",""country"":""TW"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""700"",""state"":""TNN"",""street"":""Sec 2 Zhonghua W Rd & Sec 5 Hewei Rd W, West Central District""}","Sec 2 Zhonghua W Rd & Sec 5 Hewei Rd W, West Central District",Tainan City,TNN,700,TW,,,,"{""city"":""Tainan City"",""country"":""TW"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""700"",""state"":""TNN"",""street"":""Sec 2 Zhonghua W Rd & Sec 5 Hewei Rd W, West Central District""}",(555) 241-4382,(555) 749-5038,000735589563,,/services/images/photo/0011g00000nAbtSAAS,,Utilities,2986812,36,Private,,,Warm,,0051g000004BvFfAAK,2014-11-14T22:02:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtTAAS,,,Feng Investing,Channel Partner / Reseller,,298 W McKinley Ave,Sunnyvale,CA,940866193,US,,,,"{""city"":""Sunnyvale"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""940866193"",""state"":""CA"",""street"":""298 W McKinley Ave""}",298 W McKinley Ave,Sunnyvale,CA,940866193,US,,,,"{""city"":""Sunnyvale"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""940866193"",""state"":""CA"",""street"":""298 W McKinley Ave""}",(555) 964-9897,(555) 817-5917,000171864808,,/services/images/photo/0011g00000nAbtTAAS,,Banking,488287200,9300,Subsidiary,,,Warm,,0051g000004BvFfAAK,2014-07-31T16:13:30.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtUAAS,,,Lymaster Machinery,Channel Partner / Reseller,,2491 Winchester Road,Memphis,TN,381163851,US,,,,"{""city"":""Memphis"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""381163851"",""state"":""TN"",""street"":""2491 Winchester Road""}",2491 Winchester Road,Memphis,TN,381163851,US,,,,"{""city"":""Memphis"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""381163851"",""state"":""TN"",""street"":""2491 Winchester Road""}",(555) 659-9029,(555) 232-1164,000505125629,,/services/images/photo/0011g00000nAbtUAAS,,Machinery,53826540,930,Private,,,Warm,,0051g000004BvFfAAK,2018-07-04T20:10:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtVAAS,,,Stream Industries,Channel Partner / Reseller,,"440 Ernest Barrett Parkway, #5",Kennesaw,GA,301444918,US,,,,"{""city"":""Kennesaw"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""301444918"",""state"":""GA"",""street"":""440 Ernest Barrett Parkway, #5""}","440 Ernest Barrett Parkway, #5",Kennesaw,GA,301444918,US,,,,"{""city"":""Kennesaw"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""301444918"",""state"":""GA"",""street"":""440 Ernest Barrett Parkway, #5""}",(555) 476-6320,(555) 992-4308,000853542455,,/services/images/photo/0011g00000nAbtVAAS,,Other,-1557191296,48000,Subsidiary,,,Warm,,0051g000004BvFfAAK,2014-09-25T22:43:30.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtWAAS,,,Coan Shipping,Customer - Channel,,3093 Steve Reynolds Blvd,Duluth,GA,300964501,US,,,,"{""city"":""Duluth"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""300964501"",""state"":""GA"",""street"":""3093 Steve Reynolds Blvd""}",3093 Steve Reynolds Blvd,Duluth,GA,300964501,US,,,,"{""city"":""Duluth"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""300964501"",""state"":""GA"",""street"":""3093 Steve Reynolds Blvd""}",(555) 602-5307,(555) 920-6854,000552075941,,/services/images/photo/0011g00000nAbtWAAS,,Shipping,1803858,14,Private,,,Warm,,0051g000004BvFfAAK,2014-05-21T16:53:20.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtXAAS,,,Shearman County,Technology Partner,,"5283 Buckeystown Pike, College Park Plaza",Frederick,MD,21703,US,,,,"{""city"":""Frederick"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""21703"",""state"":""MD"",""street"":""5283 Buckeystown Pike, College Park Plaza""}","5283 Buckeystown Pike, College Park Plaza",Frederick,MD,21703,US,,,,"{""city"":""Frederick"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""21703"",""state"":""MD"",""street"":""5283 Buckeystown Pike, College Park Plaza""}",(555) 424-4897,(555) 523-5135,000921899460,,/services/images/photo/0011g00000nAbtXAAS,,Government,39226320,210,Public,,,Hot,,0051g000004BvFfAAK,2019-09-29T21:58:17.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtYAAS,,,Mostowy Chemicals,Channel Partner / Reseller,,"Iasi, 5D Palas Street",Iasi City,IS,700722,RO,,,,"{""city"":""Iasi City"",""country"":""RO"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""700722"",""state"":""IS"",""street"":""Iasi, 5D Palas Street""}","Iasi, 5D Palas Street",Iasi City,IS,700722,RO,,,,"{""city"":""Iasi City"",""country"":""RO"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""700722"",""state"":""IS"",""street"":""Iasi, 5D Palas Street""}",(555) 632-2902,(555) 227-2532,000591099733,,/services/images/photo/0011g00000nAbtYAAS,,Chemicals,99760190,830,Subsidiary,,,Warm,,0051g000004BvFfAAK,2012-08-18T02:19:02.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
